File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger,Comment
05160646.JPG,NPR1,NPR1 - April to June,16-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,27,FALSE,
05160647.JPG,NPR1,NPR1 - April to June,16-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,25,FALSE,
05160648.JPG,NPR1,NPR1 - April to June,16-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,21,FALSE,
05160649.JPG,NPR1,NPR1 - April to June,16-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05160650.JPG,NPR1,NPR1 - April to June,16-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05160651.JPG,NPR1,NPR1 - April to June,16-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05160652.JPG,NPR1,NPR1 - April to June,16-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,16,FALSE,
05160653.JPG,NPR1,NPR1 - April to June,16-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05170654.JPG,NPR1,NPR1 - April to June,17-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05170655.JPG,NPR1,NPR1 - April to June,17-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05170656.JPG,NPR1,NPR1 - April to June,17-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05170657.JPG,NPR1,NPR1 - April to June,17-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05170658.JPG,NPR1,NPR1 - April to June,17-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05170659.JPG,NPR1,NPR1 - April to June,17-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05170660.JPG,NPR1,NPR1 - April to June,17-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05170661.JPG,NPR1,NPR1 - April to June,17-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05170662.JPG,NPR1,NPR1 - April to June,17-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,7,FALSE,
05170663.JPG,NPR1,NPR1 - April to June,17-May-17,9:00:03,Ok,FALSE,Sunny,TRUE,FALSE,10,FALSE,
05170664.JPG,NPR1,NPR1 - April to June,17-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,17,FALSE,
05170665.JPG,NPR1,NPR1 - April to June,17-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05170666.JPG,NPR1,NPR1 - April to June,17-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05170667.JPG,NPR1,NPR1 - April to June,17-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,23,FALSE,
05170668.JPG,NPR1,NPR1 - April to June,17-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05170669.JPG,NPR1,NPR1 - April to June,17-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,26,FALSE,
05170670.JPG,NPR1,NPR1 - April to June,17-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,21,FALSE,
05170671.JPG,NPR1,NPR1 - April to June,17-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,20,FALSE,
05170672.JPG,NPR1,NPR1 - April to June,17-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05170673.JPG,NPR1,NPR1 - April to June,17-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05170674.JPG,NPR1,NPR1 - April to June,17-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05170675.JPG,NPR1,NPR1 - April to June,17-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05170676.JPG,NPR1,NPR1 - April to June,17-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05170677.JPG,NPR1,NPR1 - April to June,17-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05180678.JPG,NPR1,NPR1 - April to June,18-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05180679.JPG,NPR1,NPR1 - April to June,18-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05180680.JPG,NPR1,NPR1 - April to June,18-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05180681.JPG,NPR1,NPR1 - April to June,18-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05180682.JPG,NPR1,NPR1 - April to June,18-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05180683.JPG,NPR1,NPR1 - April to June,18-May-17,5:00:03,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05180684.JPG,NPR1,NPR1 - April to June,18-May-17,5:53:15,Dark,FALSE,Dark,TRUE,TRUE,10,FALSE,Unidentified
05180685.JPG,NPR1,NPR1 - April to June,18-May-17,6:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05180686.JPG,NPR1,NPR1 - April to June,18-May-17,7:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05180687.JPG,NPR1,NPR1 - April to June,18-May-17,8:00:03,Ok,FALSE,Shade,TRUE,FALSE,8,FALSE,
05180688.JPG,NPR1,NPR1 - April to June,18-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,10,FALSE,
05180689.JPG,NPR1,NPR1 - April to June,18-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05180690.JPG,NPR1,NPR1 - April to June,18-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,25,FALSE,
05180691.JPG,NPR1,NPR1 - April to June,18-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05180692.JPG,NPR1,NPR1 - April to June,18-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05180693.JPG,NPR1,NPR1 - April to June,18-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05180694.JPG,NPR1,NPR1 - April to June,18-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,30,FALSE,
05180695.JPG,NPR1,NPR1 - April to June,18-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,25,FALSE,
05180696.JPG,NPR1,NPR1 - April to June,18-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,21,FALSE,
05180697.JPG,NPR1,NPR1 - April to June,18-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05180698.JPG,NPR1,NPR1 - April to June,18-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05180699.JPG,NPR1,NPR1 - April to June,18-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05180700.JPG,NPR1,NPR1 - April to June,18-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05180701.JPG,NPR1,NPR1 - April to June,18-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05180702.JPG,NPR1,NPR1 - April to June,18-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05190703.JPG,NPR1,NPR1 - April to June,19-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05190704.JPG,NPR1,NPR1 - April to June,19-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05190705.JPG,NPR1,NPR1 - April to June,19-May-17,2:00:03,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05190706.JPG,NPR1,NPR1 - April to June,19-May-17,3:00:03,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05190707.JPG,NPR1,NPR1 - April to June,19-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05190708.JPG,NPR1,NPR1 - April to June,19-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05190709.JPG,NPR1,NPR1 - April to June,19-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05190710.JPG,NPR1,NPR1 - April to June,19-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05190711.JPG,NPR1,NPR1 - April to June,19-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,5,FALSE,
05190712.JPG,NPR1,NPR1 - April to June,19-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,7,FALSE,
05190713.JPG,NPR1,NPR1 - April to June,19-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,15,FALSE,
05190714.JPG,NPR1,NPR1 - April to June,19-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,22,FALSE,
05190715.JPG,NPR1,NPR1 - April to June,19-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05190716.JPG,NPR1,NPR1 - April to June,19-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05190717.JPG,NPR1,NPR1 - April to June,19-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,28,FALSE,
05190718.JPG,NPR1,NPR1 - April to June,19-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,32,FALSE,
05190719.JPG,NPR1,NPR1 - April to June,19-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,30,FALSE,
05190720.JPG,NPR1,NPR1 - April to June,19-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,27,FALSE,
05190721.JPG,NPR1,NPR1 - April to June,19-May-17,17:36:06,Ok,FALSE,Shade,TRUE,TRUE,23,FALSE,Jackal
05190722.JPG,NPR1,NPR1 - April to June,19-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,21,FALSE,
05190723.JPG,NPR1,NPR1 - April to June,19-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05190724.JPG,NPR1,NPR1 - April to June,19-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05190725.JPG,NPR1,NPR1 - April to June,19-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05190726.JPG,NPR1,NPR1 - April to June,19-May-17,22:00:03,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05190727.JPG,NPR1,NPR1 - April to June,19-May-17,23:00:03,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05200728.JPG,NPR1,NPR1 - April to June,20-May-17,0:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05200729.JPG,NPR1,NPR1 - April to June,20-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05200730.JPG,NPR1,NPR1 - April to June,20-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05200731.JPG,NPR1,NPR1 - April to June,20-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05200732.JPG,NPR1,NPR1 - April to June,20-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05200733.JPG,NPR1,NPR1 - April to June,20-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05200734.JPG,NPR1,NPR1 - April to June,20-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05200735.JPG,NPR1,NPR1 - April to June,20-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05200736.JPG,NPR1,NPR1 - April to June,20-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,5,FALSE,
05200737.JPG,NPR1,NPR1 - April to June,20-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,8,FALSE,
05200738.JPG,NPR1,NPR1 - April to June,20-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05200739.JPG,NPR1,NPR1 - April to June,20-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,25,FALSE,
05200740.JPG,NPR1,NPR1 - April to June,20-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,28,FALSE,
05200741.JPG,NPR1,NPR1 - April to June,20-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05200742.JPG,NPR1,NPR1 - April to June,20-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,31,FALSE,
05200743.JPG,NPR1,NPR1 - April to June,20-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,36,FALSE,
05200744.JPG,NPR1,NPR1 - April to June,20-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,31,FALSE,
05200745.JPG,NPR1,NPR1 - April to June,20-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,26,FALSE,
05200746.JPG,NPR1,NPR1 - April to June,20-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,23,FALSE,
05200747.JPG,NPR1,NPR1 - April to June,20-May-17,19:00:03,Dark,FALSE,Dark,TRUE,FALSE,21,FALSE,
05200748.JPG,NPR1,NPR1 - April to June,20-May-17,20:00:03,Dark,FALSE,Dark,TRUE,FALSE,16,FALSE,
05200749.JPG,NPR1,NPR1 - April to June,20-May-17,21:00:03,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05200750.JPG,NPR1,NPR1 - April to June,20-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05200751.JPG,NPR1,NPR1 - April to June,20-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05210752.JPG,NPR1,NPR1 - April to June,21-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05210753.JPG,NPR1,NPR1 - April to June,21-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05210754.JPG,NPR1,NPR1 - April to June,21-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05210755.JPG,NPR1,NPR1 - April to June,21-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05210756.JPG,NPR1,NPR1 - April to June,21-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05210757.JPG,NPR1,NPR1 - April to June,21-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05210758.JPG,NPR1,NPR1 - April to June,21-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05210759.JPG,NPR1,NPR1 - April to June,21-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05210760.JPG,NPR1,NPR1 - April to June,21-May-17,8:00:02,Ok,FALSE,Dark,TRUE,FALSE,5,FALSE,
05210761.JPG,NPR1,NPR1 - April to June,21-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,8,FALSE,
05210762.JPG,NPR1,NPR1 - April to June,21-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05210763.JPG,NPR1,NPR1 - April to June,21-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,25,FALSE,
05210764.JPG,NPR1,NPR1 - April to June,21-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05210765.JPG,NPR1,NPR1 - April to June,21-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05210766.JPG,NPR1,NPR1 - April to June,21-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05210767.JPG,NPR1,NPR1 - April to June,21-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,33,FALSE,
05210768.JPG,NPR1,NPR1 - April to June,21-May-17,16:00:03,Ok,FALSE,Shade,TRUE,FALSE,30,FALSE,
05210769.JPG,NPR1,NPR1 - April to June,21-May-17,17:00:03,Ok,FALSE,Shade,TRUE,FALSE,26,FALSE,
05210770.JPG,NPR1,NPR1 - April to June,21-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,22,FALSE,
05210771.JPG,NPR1,NPR1 - April to June,21-May-17,18:23:56,Dark,FALSE,Dark,TRUE,TRUE,21,FALSE,Klipspringer
05210772.JPG,NPR1,NPR1 - April to June,21-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05210773.JPG,NPR1,NPR1 - April to June,21-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,16,FALSE,
05210774.JPG,NPR1,NPR1 - April to June,21-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05210775.JPG,NPR1,NPR1 - April to June,21-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05210776.JPG,NPR1,NPR1 - April to June,21-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05220777.JPG,NPR1,NPR1 - April to June,22-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05220778.JPG,NPR1,NPR1 - April to June,22-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05220779.JPG,NPR1,NPR1 - April to June,22-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05220780.JPG,NPR1,NPR1 - April to June,22-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05220781.JPG,NPR1,NPR1 - April to June,22-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05220782.JPG,NPR1,NPR1 - April to June,22-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05220783.JPG,NPR1,NPR1 - April to June,22-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05220784.JPG,NPR1,NPR1 - April to June,22-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05220785.JPG,NPR1,NPR1 - April to June,22-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,10,FALSE,
05220786.JPG,NPR1,NPR1 - April to June,22-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,10,FALSE,
05220787.JPG,NPR1,NPR1 - April to June,22-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,15,FALSE,
05220788.JPG,NPR1,NPR1 - April to June,22-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
05220789.JPG,NPR1,NPR1 - April to June,22-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,23,FALSE,
05220790.JPG,NPR1,NPR1 - April to June,22-May-17,13:00:03,Ok,FALSE,Sunny,TRUE,FALSE,25,FALSE,
05220791.JPG,NPR1,NPR1 - April to June,22-May-17,14:00:03,Ok,FALSE,Sunny,TRUE,FALSE,23,FALSE,
05220792.JPG,NPR1,NPR1 - April to June,22-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,31,FALSE,
05220793.JPG,NPR1,NPR1 - April to June,22-May-17,16:00:02,Dark,FALSE,Shade,TRUE,FALSE,28,FALSE,
05220794.JPG,NPR1,NPR1 - April to June,22-May-17,17:00:02,Dark,FALSE,Shade,TRUE,FALSE,26,FALSE,
05220795.JPG,NPR1,NPR1 - April to June,22-May-17,18:00:03,Dark,FALSE,Dark,TRUE,FALSE,22,FALSE,
05220796.JPG,NPR1,NPR1 - April to June,22-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,21,FALSE,
05220797.JPG,NPR1,NPR1 - April to June,22-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05220798.JPG,NPR1,NPR1 - April to June,22-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05220799.JPG,NPR1,NPR1 - April to June,22-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05220800.JPG,NPR1,NPR1 - April to June,22-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05230801.JPG,NPR1,NPR1 - April to June,23-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05230802.JPG,NPR1,NPR1 - April to June,23-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05230803.JPG,NPR1,NPR1 - April to June,23-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05230804.JPG,NPR1,NPR1 - April to June,23-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05230805.JPG,NPR1,NPR1 - April to June,23-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05230806.JPG,NPR1,NPR1 - April to June,23-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05230807.JPG,NPR1,NPR1 - April to June,23-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05230808.JPG,NPR1,NPR1 - April to June,23-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05230809.JPG,NPR1,NPR1 - April to June,23-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,7,FALSE,
05230810.JPG,NPR1,NPR1 - April to June,23-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,10,FALSE,
05230811.JPG,NPR1,NPR1 - April to June,23-May-17,10:00:03,Ok,FALSE,Sunny,TRUE,FALSE,22,FALSE,
05230812.JPG,NPR1,NPR1 - April to June,23-May-17,11:00:03,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05230813.JPG,NPR1,NPR1 - April to June,23-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,28,FALSE,
05230814.JPG,NPR1,NPR1 - April to June,23-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,31,FALSE,
05230815.JPG,NPR1,NPR1 - April to June,23-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,31,FALSE,
05230816.JPG,NPR1,NPR1 - April to June,23-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,33,FALSE,
05230817.JPG,NPR1,NPR1 - April to June,23-May-17,16:00:02,Dark,FALSE,Shade,TRUE,FALSE,30,FALSE,
05230818.JPG,NPR1,NPR1 - April to June,23-May-17,17:00:02,Dark,FALSE,Shade,TRUE,FALSE,26,FALSE,
05230819.JPG,NPR1,NPR1 - April to June,23-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,26,FALSE,
05230820.JPG,NPR1,NPR1 - April to June,23-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,22,FALSE,
05230821.JPG,NPR1,NPR1 - April to June,23-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05230822.JPG,NPR1,NPR1 - April to June,23-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05230823.JPG,NPR1,NPR1 - April to June,23-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,16,FALSE,
05230824.JPG,NPR1,NPR1 - April to June,23-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05240825.JPG,NPR1,NPR1 - April to June,24-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05240826.JPG,NPR1,NPR1 - April to June,24-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05240827.JPG,NPR1,NPR1 - April to June,24-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05240828.JPG,NPR1,NPR1 - April to June,24-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05240829.JPG,NPR1,NPR1 - April to June,24-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05240830.JPG,NPR1,NPR1 - April to June,24-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05240831.JPG,NPR1,NPR1 - April to June,24-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05240832.JPG,NPR1,NPR1 - April to June,24-May-17,7:00:03,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05240833.JPG,NPR1,NPR1 - April to June,24-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,12,FALSE,
05240834.JPG,NPR1,NPR1 - April to June,24-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,13,FALSE,
05240835.JPG,NPR1,NPR1 - April to June,24-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,TRUE,22,FALSE,Cattle
05240836.JPG,NPR1,NPR1 - April to June,24-May-17,10:34:45,Ok,FALSE,Sunny,TRUE,TRUE,22,FALSE,Cattle
05240837.JPG,NPR1,NPR1 - April to June,24-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05240838.JPG,NPR1,NPR1 - April to June,24-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05240839.JPG,NPR1,NPR1 - April to June,24-May-17,12:30:08,Ok,FALSE,Sunny,TRUE,FALSE,23,TRUE,
05240840.JPG,NPR1,NPR1 - April to June,24-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05240841.JPG,NPR1,NPR1 - April to June,24-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05240842.JPG,NPR1,NPR1 - April to June,24-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,26,FALSE,
05240843.JPG,NPR1,NPR1 - April to June,24-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,22,FALSE,
05240844.JPG,NPR1,NPR1 - April to June,24-May-17,16:23:45,Ok,FALSE,Shade,TRUE,TRUE,21,FALSE,Cattle
05240845.JPG,NPR1,NPR1 - April to June,24-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,21,FALSE,
05240846.JPG,NPR1,NPR1 - April to June,24-May-17,17:29:59,Ok,FALSE,Shade,TRUE,TRUE,20,FALSE,Baboon
05240847.JPG,NPR1,NPR1 - April to June,24-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05240848.JPG,NPR1,NPR1 - April to June,24-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05240849.JPG,NPR1,NPR1 - April to June,24-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,16,FALSE,
05240850.JPG,NPR1,NPR1 - April to June,24-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,16,FALSE,
05240851.JPG,NPR1,NPR1 - April to June,24-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05240852.JPG,NPR1,NPR1 - April to June,24-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05250853.JPG,NPR1,NPR1 - April to June,25-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05250854.JPG,NPR1,NPR1 - April to June,25-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
